Title,Label,Category,Content,Date,URL
هذا المقطع ليس للقطار الذي سيربط بين محافظتي كربلاء والنجف في العراق,زائف,مضلل,"تناقل ناشطون على الفيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر القطار المعلق الذي يربط النجف بكربلاء.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-10-18T03:40:43+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%A8%D9%8A%D9%86-%D8%A7%D9%84%D9%82%D8%B7%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%B9%D9%84/
هذا الفيديو متداول قبل الحرب بأسابيع ولا يظهر طفلة إسرائيلية اختُطفت هناك,زائف,مضلل,"تناقل ناشطون على فيسبوك مقطعًا يدّعون أنه يصور طفلة صغيرة مختطفة في غزة في أعقاب الحرب الجارية منذ 07 أكتوبر 2023،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-10-16T12:13:03+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84-%D9%82%D8%A8%D9%84-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D8%A8%D8%A3%D8%B3%D8%A7%D8%A8%D9%8A%D8%B9-%D9%88/
هذه المشاهد تعود لإرسال مصر مساعدات إلى غزة في سنوات سابقة وليس حديثًا,زائف,مضلل,"تناقل ناشطون على فيسبوك مقطعًا يدعون أنه يظهر قافلة مساعدات إنسانية توجهت حديثًا من مصر إلى قطاع غزة،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-10-15T19:54:44+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D8%A5%D8%B1%D8%B3%D8%A7%D9%84-%D9%85%D8%B5%D8%B1-%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A7%D8%AA-%D8%A5%D9%84/
هذا المقطع يصور تدمير دبابة تابعة للجيش الروسي، وليس لتدمير دبابة في غلاف غزة مؤخرًا,زائف,مضلل,نشرت إحدى حسابات فيسبوك الادعاء بتاريخ 08 أكتوبر 2023 مرفقًا بالتعليق الآتي -من دون تصرّف-:,2023-10-15T19:49:07+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%8A%D8%B5%D9%88%D8%B1-%D8%AA%D8%AF%D9%85%D9%8A%D8%B1-%D8%AF%D8%A8%D8%A7%D8%A8%D8%A9-%D8%AA%D8%A7%D8%A8%D8%B9%D8%A9-%D9%84%D9%84%D8%AC%D9%8A/
هذه الادعاءات المتداولة حول انقطاع الانترنت وخطورة اللقاحات زائفة,زائف,زائف,"تناقل ناشطون على منصات التواصل مقطعاً صوتياً للتحذير من انقطاع متوقع للإنترنت في 11 أكتوبر 2023،
وتداعيات محتملة لحملة تطعيم عقب ذلك ستتسبب بتقليل عدد سكان العالم،
فما حقيقة هذا الادعاء؟ تابع المقال الآتي…",2023-10-10T20:33:16+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%A7%D8%AF%D8%B9%D8%A7%D8%A1%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84%D8%A9-%D8%AD%D9%88%D9%84-%D8%A7%D9%86%D9%82%D8%B7%D8%A7%D8%B9-%D8%A7%D9%84/
هذا المقطع لا يظهر إطلاق وابل صواريخ من غزة حديثًا، بل متداول منذ عام 2020,زائف,مضلل,"تناقل ناشطون على فيسبوك مقطعًا يدعون أنه يصور إطلاق وابل صواريخ من قطاع غزة في ظل الحرب الجارية هناك منذ 07 أكتوبر 2023،
فما مدى صحة هذا الادعاء؟ تابع المقال الآتي..",2023-10-10T10:23:35+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%A5%D8%B7%D9%84%D8%A7%D9%82-%D9%88%D8%A7%D8%A8%D9%84-%D8%B5%D9%88%D8%A7%D8%B1%D9%8A%D8%AE-%D9%85%D9%86/
هذا الخبر غير صحيح، لم يقدم فندق رونالدو المأوى المجاني لضحايا زلزال المغرب مؤخرًا,زائف,زائف,"تناقل ناشطون على فيسبوك خبرًا يدّعي ناشروه قيام كريستيانو رونالدو بتخصيص فندقه “بيستانا” في المغرب للمتضررين من الزلزال مجانًا.
فما حقيقة هذا الادعاء؟ تابع المقال الآتي..",2023-10-10T02:52:21+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D8%AE%D8%A8%D8%B1-%D8%BA%D9%8A%D8%B1-%D8%B5%D8%AD%D9%8A%D8%AD%D8%8C-%D9%84%D9%85-%D9%8A%D9%82%D8%AF%D9%85-%D9%81%D9%86%D8%AF%D9%82-%D8%B1%D9%88%D9%86%D8%A7%D9%84%D8%AF/
هذا المقطع يعود لحريق في الصين عام 2022، وليس لحريق عمارة سكنية في أربيل مؤخرًا,زائف,مضلل,"تناقل ناشطون على فيسبوك مقطع فيديو يدّعون أنه يظهر حريقًا اندلع في عمارة سكنية في أربيل مؤخرًا.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-10-10T01:56:19+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%A8%D9%8A%D9%86-%D8%AD%D8%B1%D9%8A%D9%82%D9%8B%D8%A7-%D9%81%D9%8A-%D8%B9%D9%85%D8%A7/
هذه الصورة مفبركة، ولا تظهر إضاءة برج القاهرة بعلم فلسطين,زائف,زائف,"تناقل ناشطون على منصة فيسبوك صورة يدعون أنها تظهر إضاءة برج القاهرة بعلم فلسطين، تضامناً مع الحرب الجارية هناك منذ 07 أكتوبر 2023.
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2023-10-10T01:08:59+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D9%81%D8%A8%D8%B1%D9%83%D8%A9%D8%8C-%D9%88%D9%84%D8%A7-%D8%AA%D8%B8%D9%87%D8%B1-%D8%A5%D8%B6%D8%A7%D8%A1%D8%A9-%D8%A8%D8%B1%D8%AC-%D8%A7/
هذه المشاهد مقتبسة من لعبة محاكاة عسكرية وليست لإسقاط طائرات في غزة مؤخرًا,زائف,زائف,"تناقل ناشطون على فيسبوك مقطعًا يدعون أنه يصور إسقاط طائرات مروحية في قطاع غزة في سياق الحرب الجارية هناك منذ 07 أكتوبر 2023،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-10-09T19:12:37+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D9%85%D9%82%D8%AA%D8%A8%D8%B3%D8%A9-%D9%85%D9%86-%D9%84%D8%B9%D8%A8%D8%A9-%D9%85%D8%AD%D8%A7%D9%83%D8%A7%D8%A9-%D8%B9%D8%B3%D9%83%D8%B1/
هذه المشاهد تعود للعبة محاكاة عسكرية ولا تظهر إسقاط مقاتلة حربية في غزة حديثًا,زائف,زائف,"تناقل ناشطون على مواقع التواصل مقطعًا يدعون أنه يصور إسقاط مقاتلة حربية في قطاع غزة في سياق الحرب الجارية هناك منذ 07 أكتوبر 2023،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-10-09T07:20:59+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D9%84%D8%B9%D8%A8%D8%A9-%D9%85%D8%AD%D8%A7%D9%83%D8%A7%D8%A9-%D8%B9%D8%B3%D9%83%D8%B1%D9%8A%D8%A9-%D9%88/
لا، لم تحظر اليابان لقاحات كوفيد 19، ولا صحة لهذه الادعاءات المتداولة حول زيادة معدل الوفيات بسبب اللقاح,زائف,زائف,"تناقل ناشطون على مواقع التواصل خبرًا يدّعي حظر اليابان لقاحات كوفيد 19 بعد زيادة معدلات الوفيات  في البلاد بسبب اللقاح – بحسب الادعاء -،
فما مدى صحة هذا الخبر؟ تابع المقال الآتي..",2024-04-12T01:59:53+03:00,https://fatabyyano.net/371617829383-2/
هذا المقطع قديم، ولا يبين إنقاذ شاب مصري عقب السيول التي تسببت بها العاصفة دانيال,زائف,مضلل,"تناقل ناشطون على فيسبوك مقطع فيديو يدّعون أنه يظهر لحظة العثور على شاب مصري حيا بعد ثلاث أيام من السيول التي تسببت بها العاصفة دانيال في ليبيا.
فما حقيقة هذا المقطع؟ تابع المقال الآتي.",2023-09-30T17:22:13+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%A8%D9%8A%D9%86-%D9%84%D8%AD%D8%B8%D8%A9-%D8%A5%D9%86%D9%82%D8%A7%D8%B0-%D8%B4%D8%A7/
المشاهد الواردة في هذا المقطع لا تظهر استشعار آلآف الدلافين حدوث تغيرات أرضية وشيكة,زائف,مضلل,"تناقل ناشطون على الفيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر اتجاه آلآف الدلافين نحو الشاطئ في إشارة لحدوث تغيرات أرضية وشيكة.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-09-29T19:12:48+03:00,https://fatabyyano.net/%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D8%A7%D9%84%D9%88%D8%A7%D8%B1%D8%AF%D8%A9-%D9%81%D9%8A-%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%84%D8%A7-%D8%AA%D8%B8%D9%87%D8%B1-%D8%A7/
هذا المقطع متداول منذ أكتوبر 2018، وليس لإعصار ناري في تونس مؤخراً,زائف,مضلل,"تناقل ناشطون على منصات التواصل مقطعاً يدعون أنه لإعصار ناري في تونس مؤخراً،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-09-29T13:45:07+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84-%D9%85%D9%86%D8%B0-%D8%A3%D9%83%D8%AA%D9%88%D8%A8%D8%B1-2018%D8%8C-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D8%A5/
فيديو الرجل الذي يصلي وسط السيل قديم ولا علاقة له بالسيول في درنة,زائف,مضلل,"تسببت العاصفة “دانيال” في انهيار سدّين غمرا مدينة درنة بأكملها ودمرا بنيتها التحتية، كما أدت إلى مقتل أكثر من 3000 شخص وفقدان الآلاف شرق ليبيا.
في أعقاب ذلك، تناقل ناشطون على فيسبوك مقطعًا يدّعون أنه يصوّر رجلًا يصلي وسط السيول خلال انتظاره فرق الإنقاذ في درنة،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-09-29T09:43:37+03:00,https://fatabyyano.net/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A7%D9%84%D8%B1%D8%AC%D9%84-%D8%A7%D9%84%D8%B0%D9%8A-%D9%8A%D8%B5%D9%84%D9%8A-%D9%88%D8%B3%D8%B7-%D8%A7%D9%84%D8%B3%D9%8A%D9%84-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84/
هذا المقطع لا يصور جهازًا تابعًا لمشروع هارب، بل يظهر معدة تستخدم في تكرير النفط,زائف,مضلل,"تناقل ناشطون على فيسبوك مقطعًا يدعون أنه يصور معدة ضخمة تابعةً لبرنامج هارب، كما يدعون أنه المتسبب في حدوث الزلال الأخيرة في تركيا والمغرب،
فما مدى صحة هذا الادعاء؟ تابع المقال الآتي..",2023-09-27T15:24:48+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%84%D8%A7-%D9%8A%D8%B5%D9%88%D8%B1-%D8%AC%D9%87%D8%A7%D8%B2%D9%8B%D8%A7-%D8%AA%D8%A7%D8%A8%D8%B9%D9%8B%D8%A7-%D9%84%D9%85%D8%B4%D8%B1%D9%88/
هذا المقطع قديم، ولا يظهر هروب شاب بأموال تبرعات ضحايا زلزال المغرب مؤخرًا,زائف,مضلل,"تناقل ناشطون على الفيسبوك مقطع فيديو يدّعي ناشروه أنه يظهر هروب شاب في قوارب الموت بعد جمع أموال التبرعات لضحايا الزلزال.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-09-24T19:30:49+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D9%87%D8%B1%D9%88%D8%A8-%D8%B4%D8%A7%D8%A8-%D8%A8%D8%A3%D9%85%D9%88/
هذا المقطع مجتزأ من سياقه، ولا صحة لخبر انقطاع الإنترنت عن العالم الشهر المقبل,زائف,مضلل,"تناقل ناشطون على مواقع التواصل مقطعًا يدّعون أنه يبين أن خدمة الانترنت ستنقطع عن كافة أنحاء العالم في 11 أكتوبر المقبل،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-09-23T19:47:45+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D8%AC%D8%AA%D8%B2%D8%A3-%D9%85%D9%86-%D8%B3%D9%8A%D8%A7%D9%82%D9%87%D8%8C-%D9%88%D9%84%D8%A7-%D8%B5%D8%AD%D8%A9-%D9%84%D8%AE%D8%A8%D8%B1/
هذا المقطع يعود لإرسال قطر كبائن لمتضرري زلزال تركيا في فبراير الماضي وليس للمغرب,زائف,مضلل,"أعلن المغرب قبوله دعماً من عدة دول، من بينها قطر، إثر الزلزال المدمر الذي ضرب منطقة مراكش الأسبوع الماضي.
في أعقاب ذلك، تناقل ناشطون على فيسبوك مقطعاً يدعون أنه يصور إرسال قطر كبائن لإيواء ضحايا الزلزال هناك،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-09-23T12:59:46+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%8A%D8%B9%D9%88%D8%AF-%D9%84%D8%A5%D8%B1%D8%B3%D8%A7%D9%84-%D9%82%D8%B7%D8%B1-%D9%83%D8%A8%D8%A7%D8%A6%D9%86-%D9%84%D9%85%D8%AA%D8%B6%D8%B1/
هذا المقطع متداول منذ سنوات لفيضانات في تشيلي ولا علاقة له بالعاصفة دانيال في ليبيا,زائف,مضلل,"تسببت العاصفة “دانيال” في انهيار سدّين غمرا مدينة درنة بأكملها ودمرا بنيتها التحتية، كما أدت إلى مقتل أكثر من 3000 شخص وفقدان الآلاف شرق ليبيا.
إثر ذلك، تناقل ناشطون على فيسبوك مقطعًا يدّعون أنه يصور جانبًا من هذه الفيضانات،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-09-22T12:02:24+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84-%D9%85%D9%86%D8%B0-%D8%B3%D9%86%D9%88%D8%A7%D8%AA-%D9%84%D9%81%D9%8A%D8%B6%D8%A7%D9%86%D8%A7%D8%AA-%D9%81/
هذا المقطع قديم، ولا يصوّر رفع الأذان فوق بقايا مسجد مدمّر بسبب الزلزال في المغرب,زائف,مضلل,"تناقل ناشطون على فيسبوك مقطعًا يدعون أنه يظهر شخصًا يرفع الأذان فوق بقايا مسجد مدمر بفعل الزلزال الذي ضرب المغرب في 09 سبتمبر مخلفًا آلاف القتلى والمفقودين،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-09-19T10:44:46+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84-%D9%85%D9%86%D8%B0-%D8%B9%D8%A7%D9%85-2017%D8%8C/
هذا المقطع لا يصور قوة الفيضانات في ليبيا حديثا بل متداول منذ عام 2020 لسيول في جازان,زائف,مضلل,"تناقل ناشطون على فيسبوك مقطعًا يدعون أنه يصور سيولًا جارفة تطمر معدة حفر في ليبيا حديثًا، في إشارة إلى قوة الفيضانات التي تسببت بها العاصفة دانيال، والتي اجتاحت شرق ليبيا الأسبوع الماضي مخلفة آلاف الوفيات والمفقودين.
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-09-19T10:35:38+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%84%D8%A7-%D9%8A%D8%B5%D9%88%D8%B1-%D9%82%D9%88%D8%A9-%D8%A7%D9%84%D9%81%D9%8A%D8%B6%D8%A7%D9%86%D8%A7%D8%AA-%D9%81%D9%8A-%D9%84%D9%8A%D8%A8/
هذه الصورة عبارة عن تصميم رقمي، ولا تبين سفينة حقيقية في بحر الآرال,زائف,مضلل,"تناقل ناشطون على الفيسبوك صورة يدّعي ناشروها أنها تظهر سفينة راسية في بحر الأورال الذي جف وتحول إلى صحراء.
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2023-09-17T02:18:01+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D8%B9%D8%A8%D8%A7%D8%B1%D8%A9-%D8%B9%D9%86-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%B1%D9%82%D9%85%D9%8A%D8%8C-%D9%88%D9%84%D8%A7-%D8%AA%D8%A8%D9%8A/
لا، لم تحظر اليابان لقاحات كوفيد 19، ولا صحة لهذه الادعاءات المتداولة حول زيادة معدل الوفيات بسبب اللقاح,زائف,زائف,"تناقل ناشطون على مواقع التواصل خبرًا يدّعي حظر اليابان لقاحات كوفيد 19 بعد زيادة معدلات الوفيات  في البلاد بسبب اللقاح – بحسب الادعاء -،
فما مدى صحة هذا الخبر؟ تابع المقال الآتي..",2024-04-12T01:59:53+03:00,https://fatabyyano.net/371617829383-2/
هذه الصورة قديمة، وليس لوميض أزرق شوهد في سماء المغرب لحظة حدوث الزلزال,زائف,مضلل,"تداول ناشطون على منصة فيسبوك صورة يدعون أنها تصوّر ظهور وميض أزرق في سماء المغرب لخظة وقوع الزلزال الذي ضرب المغرب في 09 سبتمبر،
فما حقيقة هذه الصورة؟",2023-09-17T01:27:18+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9%D8%8C-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D9%88%D9%85%D9%8A%D8%B6-%D8%A3%D8%B2%D8%B1%D9%82-%D8%B4%D9%88%D9%87%D8%AF/
هذا المقطع المتداول قديم ولا يظهر انهيار سد في درنة مؤخرًا في أعقاب العاصفة دانيال,زائف,مضلل,"دمرت السيول الناجمة عن إعصار قوي ليل الأحد في ليبيا إلى انهيار سدين، وجرفت مبان متعددة الطوابق بالعائلات التي كانت تنام داخلها.
كما تسببت العاصفة بمقتل الآلاف في درنة وفق الإحصائيات الأخيرة وغير النهائية. ولا يزال الآلاف في تعداد المفقودين بسبب المياه التي غمرت كل أنحاء المدينة،
في أعقاب ذلك، تناقل ناشطون على فيسبوك مقطعًا يدعون أنه يصور لحظة انهيار سد في درنة إثر هذه العاصفة،
فما مدى صحة هذا الادعاء؟ تابع المقال الآتي..",2023-09-17T00:54:22+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D8%A7%D9%84%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%A7%D9%86%D9%87%D9%8A/
هذا الفيديو قديم ولا يظهر طفلة تبكي والدتها المتوفاة بسبب الفيضانات في مدينة درنة الليبية,زائف,مضلل,"تسبب إعصار “دانيال” بمقتل الآلاف في مدينة درنة الواقعة بشرق ليبيا وفق الإحصائيات الأخيرة وغير النهائية. ولا يزال الآلاف في تعداد المفقودين بسبب المياه التي غمرت كل أنحاء المدينة،
إثر ذلك، تناقل ناشطون على فيسبوك مقطعًا يدعون أنه يصور طفلة تبكي والدتها المتوفاة بسبب هذه الفيضانات،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2023-09-16T02:56:18+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%B7%D9%81%D9%84%D8%A9-%D8%AA%D8%A8%D9%83%D9%8A-%D9%88%D8%A7%D9%84/
